READ_TIME_Date,h1vmba1uEV22,h1vmba2uEV22,h1vmba3uEV22,h2vmba1uEV22,h2vmba2uEV22,h2vmba3uEV22,h1v0ba1uEV22,h1v0ba2uEV22,h1v0ba3uEV22,h2v0ba1uEV22,h2v0ba2uEV22,h2v0ba3uEV22,A1vmba1uEV12,A1vmba2uEV12,A1vmba3uEV12,A2vmba1uEV12,A2vmba2uEV12,A2vmba3uEV12,A1v0ba1uEV12,A1v0ba2uEV12,A1v0ba3uEV12,A2v0ba1uEV12,A2v0ba2uEV12,A2v0ba3uEV12
01/01/2017 00.00,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2017 01.00,0.583097321,0.631706528,0.255601214,0.467921751,0.72610342,1.005458526,0.6608552,0.564870564,0.771831171,0.66689595,0.699235823,0.788721289,0.572554567,0.587576455,0.657861848,0.665713697,0.82392762,0.794175189,0.501319222,0.514472136,0.576012853,0.50378805,0.623518625,0.601003061
01/01/2017 02.00,0.573647321,0.634750893,0.476172064,0.597354585,0.72792643,1.02764788,0.647576707,0.565393821,0.754715949,0.694078904,0.703550459,0.782044375,0.55031466,0.576939281,0.646696396,0.596788904,0.704401959,0.739663154,0.480117135,0.503345549,0.564204524,0.493336754,0.582295303,0.611444041
01/01/2017 03.00,0.611800989,0.633882789,0.214612685,0.732411855,0.725150544,0.946178765,0.614836523,0.561454998,0.743113574,0.665405506,0.699745012,0.77998322,0.563761497,0.543150061,0.618815985,0.569981181,0.639635282,0.661809368,0.516204137,0.497331425,0.566614381,0.507734418,0.569781702,0.58953419
01/01/2017 04.00,0.661319407,0.62400309,0.245858299,0.611724422,0.710398897,0.971327663,0.594120758,0.563471696,0.754442891,0.625645374,0.697290947,0.778495297,0.521566214,0.520310826,0.600631937,0.546813924,0.647566765,0.595398669,0.491488991,0.490305998,0.565995222,0.515683032,0.610699871,0.561501779
01/01/2017 05.00,0.611273135,0.637077976,0.35942915,0.661103344,0.730049327,0.987196988,0.594058412,0.569262142,0.768598891,0.650798134,0.717838883,0.795233816,0.546310156,0.531889575,0.63290237,0.649509314,0.647139473,0.637406704,0.505094535,0.491761895,0.585153918,0.589402268,0.587251737,0.57841966
01/01/2017 06.00,0.622620395,0.634505227,0.488980432,0.494250571,0.746955345,1.017020983,0.601552533,0.57742455,0.798232608,0.626007343,0.728700086,0.835325388,0.563048155,0.518366616,0.620560714,0.621310208,0.659609718,0.664162314,0.538927489,0.496160082,0.593976242,0.552411213,0.586463573,0.590511318
01/01/2017 07.00,0.552293852,0.645026333,0.793999326,0.527945669,0.754572968,1.030626472,0.579141953,0.589461544,0.837211318,0.617069396,0.749231927,0.885452399,0.568682995,0.514006552,0.638635479,0.603413203,0.650753297,0.716501034,0.559674695,0.505864362,0.628519088,0.536546436,0.578640574,0.637102526
01/01/2017 08.00,0.616861186,0.659785485,0.464286099,0.530160098,0.773902393,1.018429725,0.585275181,0.611607129,0.885357183,0.606135508,0.781120318,0.929921861,0.579793322,0.537728354,0.682350665,0.602049662,0.680883638,0.78952947,0.571188422,0.529747754,0.672223679,0.552182594,0.624486844,0.724133669
01/01/2017 09.00,0.513171159,0.677709488,0.524619433,0.5812554,0.829378035,1.061701438,0.586543718,0.657572943,0.939118449,0.633679674,0.846801764,1.018968438,0.540288503,0.535851702,0.744369585,0.684547988,0.753267279,0.938180522,0.547103356,0.542610592,0.753758586,0.575560635,0.633339081,0.78881216
01/01/2017 10.00,0.950255167,0.699091998,0.897672064,0.82418615,0.873310146,1.208295973,0.587403642,0.673031689,0.965007339,0.64091499,0.900230241,1.06706077,0.53238017,0.504824329,0.705649376,0.635392982,0.804645226,0.922222651,0.579591619,0.549592127,0.76822633,0.525574581,0.665574046,0.76282993
01/01/2017 11.00,0.937742857,0.753524888,0.976622133,0.758637931,0.922590389,1.258422232,0.604110456,0.676147439,0.949387714,0.662915387,0.909807694,1.061877983,0.565714443,0.567877602,0.751461077,0.716217998,0.922119947,1.031356989,0.571716605,0.573902715,0.759433989,0.572726152,0.737376344,0.824728115
01/01/2017 12.00,1.007728571,0.779786669,1.149353576,0.766163225,0.92458343,1.269004923,0.607674055,0.675550459,0.945176193,0.707925413,0.913819907,1.023897071,0.563742675,0.625246672,0.771755915,0.553775468,0.905508415,0.866905841,0.54102814,0.600053994,0.740660031,0.497725709,0.813858403,0.779162945
01/01/2017 13.00,0.752161607,0.751598421,0.693048583,0.951997158,0.914995478,1.282793824,0.669191016,0.678065613,0.928236601,0.765019463,0.875855636,0.990970077,0.552394695,0.578283385,0.702612099,0.624915516,0.894337302,0.934251935,0.554667483,0.58066269,0.705502945,0.526418635,0.753375152,0.786998588
01/01/2017 14.00,1.109701786,0.743734362,0.539066801,0.837271788,0.905818656,1.200502994,0.694422546,0.665303337,0.913946184,0.664631525,0.854170295,0.969781166,0.603553929,0.575714602,0.70566698,0.53329131,0.819429527,0.842094784,0.602723146,0.574922139,0.704695639,0.500226932,0.768624409,0.789884407
01/01/2017 15.00,0.662497753,0.768337984,0.495129555,0.671941834,0.905842315,1.179525509,0.637100519,0.654616588,0.901535212,0.712600409,0.825969097,0.945319686,0.607573243,0.594448454,0.722912884,0.656573341,0.821267847,0.906915816,0.586603698,0.573931893,0.697962552,0.575457143,0.719804505,0.794871116
01/01/2017 16.00,0.756875893,0.77520356,0.71347031,0.754354964,0.916189782,1.183944368,0.541039411,0.651321838,0.893865883,0.743554687,0.823555894,0.94493235,0.660975616,0.570505251,0.672471254,0.51296637,0.776813044,0.843352194,0.671747502,0.579802746,0.683430484,0.48285343,0.731211371,0.793844438
01/01/2017 17.00,0.653403571,0.815213825,0.491160594,0.510532967,0.931027495,1.20906088,0.619644162,0.658264091,0.882069867,0.713834168,0.85062932,0.953903423,0.618643282,0.647948549,0.739825036,0.72146543,0.960060367,0.969397824,0.565779605,0.592580708,0.676606259,0.578244036,0.769474403,0.776958239
01/01/2017 18.00,0.887781222,0.803165192,0.48404386,0.818862069,0.959630239,1.263117393,0.588129493,0.643316708,0.882492205,0.721757041,0.866989793,0.959414009,0.736274028,0.664600308,0.765202068,0.62209769,0.91206537,0.890797477,0.650584743,0.587252577,0.67614607,0.502597793,0.736865044,0.71968254
01/01/2017 19.00,0.832110714,0.81778725,0.601607288,0.563401099,0.968824163,1.291114268,0.668517439,0.656004701,0.882787306,0.787929219,0.860307851,0.959343947,0.740601566,0.645831132,0.783463,0.467596642,0.913088188,0.861910384,0.647319229,0.564485588,0.684782059,0.379360547,0.740787259,0.699266773
01/01/2017 20.00,0.751836028,0.768954632,0.59225776,0.529408962,0.893720698,1.19522466,0.686949156,0.641757534,0.871520621,0.832782713,0.817058049,0.914911985,0.779715427,0.604801788,0.721023774,0.571374135,0.867240149,0.794734885,0.699828028,0.542835537,0.647149753,0.489232928,0.742565005,0.680483156
01/01/2017 21.00,0.73509375,0.745683694,0.436,0.613640015,0.865438002,1.228033264,0.674452861,0.635649106,0.863354055,0.823146156,0.808313039,0.908429839,0.681689857,0.563208866,0.706398768,0.570775014,0.861175972,0.76949343,0.621203598,0.513235411,0.64372009,0.472555894,0.712984576,0.637078791
01/01/2017 22.00,0.691533929,0.728786729,0.558809716,0.62380144,0.848285606,1.126659795,0.597506875,0.641905687,0.836900222,0.76890248,0.79632359,0.896624311,0.640049869,0.54817472,0.657170069,0.631565888,0.736182592,0.645144424,0.605596149,0.518666616,0.621794773,0.588949765,0.686507256,0.601612063
01/01/2017 23.00,0.675392857,0.71077456,0.383723347,0.559518997,0.84718099,1.152071697,0.616450661,0.631912929,0.843641259,0.761614829,0.796295257,0.881975709,0.629313301,0.525973347,0.619166346,0.621943993,0.75617797,0.708195356,0.610223649,0.510018419,0.600384492,0.527022129,0.64076915,0.600109702
02/01/2017 00.00,0.662505357,0.707797027,0.326302969,0.666905267,0.854745574,1.115693722,0.576646082,0.630812471,0.827296168,0.595484751,0.789463838,0.879302002,0.700752229,0.579093124,0.67918312,0.554398903,0.700168004,0.659751063,0.608450546,0.502816135,0.589722477,0.50219242,0.634234776,0.597623806
02/01/2017 01.00,0.645150494,0.718503836,0.416401484,0.57487842,0.862218659,1.107451596,0.592891547,0.641967352,0.848955075,0.660241507,0.798028314,0.895711257,0.63203626,0.553552843,0.654854499,0.577071594,0.689983044,0.683802026,0.579173461,0.507254308,0.600083208,0.512445172,0.612711635,0.607222831
02/01/2017 02.00,0.801713393,0.724712582,0.456833333,0.655565745,0.877922218,1.193412436,0.597692189,0.652942225,0.859172955,0.64191462,0.82093308,0.913119626,0.621377102,0.577784775,0.673450061,0.503847473,0.663562817,0.633826613,0.562551124,0.523085697,0.609694318,0.496305145,0.653629636,0.624338567
02/01/2017 03.00,0.716232704,0.742814402,0.393420378,0.804307429,0.902196706,1.163473769,0.62879077,0.666291935,0.883252108,0.639378983,0.853052597,0.949654004,0.649087959,0.57700632,0.694658307,0.486904202,0.660592855,0.630345377,0.575022503,0.511165881,0.615392957,0.475340419,0.644904035,0.615374923
02/01/2017 04.00,0.716048214,0.772241671,0.767636302,0.807123047,0.943000188,1.234152957,0.633892505,0.692275507,0.903850833,0.674973005,0.90389596,0.979369281,0.62507066,0.594866595,0.671302223,0.525126014,0.726491685,0.64995449,0.580655387,0.552597514,0.623601901,0.495360058,0.685311628,0.613112825
02/01/2017 05.00,0.72736433,0.834181949,0.709539136,1.063996,1.038283794,1.30980471,0.6813087,0.747020789,0.933567878,0.712118642,1.004402562,1.029458561,0.644718229,0.640630219,0.747992117,0.576908395,0.766941039,0.703593977,0.58318938,0.57949151,0.676607298,0.552526326,0.734527558,0.673857754
02/01/2017 06.00,0.844353549,0.933465847,0.751292848,1.101253047,1.169101085,1.386251128,0.683833612,0.790459057,0.993512733,0.772797285,1.106484543,1.12775319,0.660537486,0.636169232,0.707175851,0.64005907,0.882171586,0.781855096,0.652368175,0.6283013,0.698429732,0.579567683,0.79879837,0.707962698
02/01/2017 07.00,0.800973214,0.956041359,0.71424494,0.794062953,1.16282988,1.442793605,0.697101252,0.817197166,1.082967657,0.81518797,1.114784784,1.237098353,0.703384021,0.669043192,0.816624547,0.68665025,0.928220673,0.946661589,0.660319782,0.628081448,0.766627228,0.622766562,0.841862065,0.858587299
02/01/2017 08.00,0.840801437,0.920069317,0.893097166,0.772807904,1.163338724,1.475161914,0.653818681,0.826037848,1.162039447,0.820958952,1.121913016,1.334689706,0.702224574,0.688634775,0.880730114,0.738308292,0.900855135,1.052105085,0.665544445,0.652664498,0.834725893,0.690594226,0.842636283,0.984111522
02/01/2017 09.00,0.784766071,0.923742216,0.753839406,0.695526476,1.171064545,1.482993553,0.651886801,0.838042387,1.207581252,0.811420982,1.105543176,1.37355543,0.67246491,0.748788377,0.984287531,0.677852996,0.933521266,1.118837775,0.605923676,0.674694842,0.886891064,0.616410235,0.848903916,1.017422745
02/01/2017 10.00,0.813219643,0.937891756,0.795093792,0.668452667,1.137977732,1.476280428,0.722268903,0.806437312,1.16089688,0.790255873,1.081987533,1.30932619,0.68915897,0.749014105,1.014634223,0.708284982,1.012563042,1.153714162,0.597383877,0.649268122,0.879515689,0.607039283,0.867822358,0.988796651
02/01/2017 11.00,0.986781671,0.90945296,0.676486505,0.713394958,1.106788873,1.435494201,0.637023126,0.760869531,1.086943717,0.772361533,1.022988899,1.199795996,0.724969372,0.738920298,0.992730521,0.677755783,0.980154054,1.138989055,0.611526961,0.623294861,0.837389139,0.569793557,0.824021689,0.957555275
02/01/2017 12.00,0.779758036,0.854983257,0.79789946,0.912182582,1.020180477,1.49045892,0.631595411,0.732555093,1.021168305,0.742212016,0.949438242,1.119296662,0.688953232,0.661512309,0.79875664,0.67220608,0.900228074,0.988266823,0.638723588,0.613283306,0.740521539,0.601743269,0.805863262,0.884673505
02/01/2017 13.00,0.597909821,0.795462481,0.738603913,0.910129106,0.974418636,1.324175582,0.582925925,0.693441626,0.954669058,0.781685838,0.900391324,1.045218776,0.745742246,0.646339749,0.804326092,0.733539845,0.860378791,1.00366496,0.672803837,0.583123546,0.725657804,0.627391436,0.735875888,0.858427534
02/01/2017 14.00,0.55938125,0.799147219,0.837759109,0.766574675,0.962433694,1.313362994,0.584891301,0.68498257,0.94439441,0.741550924,0.896469854,1.032406153,0.683197702,0.578452028,0.716425321,0.746623466,0.866308668,0.997119127,0.680305614,0.576003346,0.713392575,0.613503285,0.711849062,0.819336504
02/01/2017 15.00,0.667553571,0.820371342,0.825094467,0.696447097,1.007929684,1.351825805,0.651057087,0.723151272,0.993685523,0.796585054,0.94079315,1.065589441,0.815116251,0.705293927,0.833713119,0.731183523,0.889987495,1.037573386,0.707524795,0.612198494,0.723666965,0.591018926,0.71938089,0.838675229
02/01/2017 16.00,0.757975741,0.892079986,0.76637247,0.810589572,1.089796681,1.358647992,0.735173002,0.775572939,1.045735927,0.84706118,1.018079439,1.143554769,0.700372124,0.663081152,0.749500794,0.720652616,0.929183492,0.996040936,0.728125523,0.689356835,0.779200998,0.661576504,0.853012884,0.914389632
02/01/2017 17.00,1.081314286,0.926552316,0.76958502,0.815888464,1.167584125,1.547156178,0.814852832,0.815385027,1.067758924,0.950363946,1.078706486,1.18326303,0.831272942,0.780164674,0.883380135,1.193834253,1.165604329,1.265634386,0.760652158,0.713885792,0.808332585,0.887955578,0.866958594,0.941359414
02/01/2017 18.00,1.211840179,0.968552637,0.607206478,1.278875526,1.214671491,1.528834255,0.897135828,0.827304449,1.093588215,0.892933514,1.115981963,1.245323212,0.824621551,0.744062831,0.824001667,1.020506373,1.11836427,1.346104697,0.817640929,0.737764158,0.817026292,0.818204153,0.896662985,1.079256811
02/01/2017 19.00,1.270671429,0.958384392,0.753394062,0.919304813,1.217183743,1.587306486,0.839146271,0.810002556,1.07917805,0.941963561,1.100619896,1.213573759,0.875014457,0.773239005,0.853976724,1.045648117,1.144706592,1.163098403,0.81726285,0.722204654,0.797613623,0.847093656,0.927342264,0.942241718
02/01/2017 20.00,0.993127134,0.939680824,0.669966262,0.765152406,1.129144645,1.43027015,0.715420899,0.779950233,1.058455309,1.056113421,1.01883453,1.138130244,0.820267562,0.716856552,0.788554174,0.981391019,1.034430797,1.057574053,0.800082189,0.699215946,0.769149213,0.811557521,0.855418561,0.874556787
02/01/2017 21.00,0.9686,0.919463963,0.832304319,0.771234148,1.101300144,1.498647088,0.745819265,0.764762575,1.048669816,0.868511343,0.991129714,1.113248773,0.861646972,0.775623264,0.895835295,0.867510996,1.028115325,1.061664222,0.724567676,0.652229468,0.753316984,0.719362686,0.852539974,0.880359592
02/01/2017 22.00,0.98980009,0.888588317,0.45322672,0.777563408,1.055515919,1.461461385,0.755427863,0.761421369,1.024130962,0.889383375,0.970672108,1.095902759,0.746742179,0.745143937,0.810586255,0.887633997,0.943712222,0.989296393,0.660834555,0.65942018,0.717333803,0.749660645,0.797022101,0.835520693
02/01/2017 23.00,0.802841964,0.8538282,0.534964238,0.634421314,1.007679239,1.3281266,0.714844498,0.753245161,1.001924408,0.847645071,0.937709962,1.0483648,0.783971177,0.704799439,0.79134471,0.80748291,0.870201495,0.924275287,0.686987566,0.617610016,0.693448933,0.681817123,0.73477503,0.780433504
03/01/2017 00.00,0.776861607,0.834617621,0.43600885,0.582082857,0.976678959,1.27921912,0.717135818,0.746430851,0.980986291,0.754729436,0.926797922,1.037694118,0.6369969,0.624910546,0.686201338,0.69426507,0.789744361,0.807023508,0.635678622,0.623617281,0.68478123,0.6299377,0.716570324,0.732248466
03/01/2017 01.00,0.754584008,0.812096322,0.585896528,0.717231714,0.969494266,1.25371681,0.734442433,0.745164445,0.978039217,0.74710945,0.921386382,1.030765705,0.594933288,0.618692794,0.686318162,0.634425158,0.7600026,0.7566513,0.593913302,0.617632073,0.6851415,0.600165231,0.7189613,0.715790975
03/01/2017 02.00,0.727653571,0.815021149,0.530956433,0.737512857,0.971940997,1.260791502,0.723798567,0.743011225,0.987893437,0.789340342,0.92917393,1.036755258,0.617399688,0.646478287,0.724923877,0.638004093,0.737863878,0.739683466,0.581209278,0.608583363,0.682430671,0.622496455,0.719928999,0.721704359
03/01/2017 03.00,0.713152291,0.82312258,0.558095984,0.731590762,0.982297427,1.248379649,0.725574635,0.75444135,0.991855342,0.730307568,0.942258447,1.036299016,0.605178709,0.614892672,0.720171115,0.66528878,0.747874678,0.70077824,0.583123033,0.592482972,0.693924553,0.643907319,0.723839021,0.678256197
03/01/2017 04.00,0.703166964,0.839344031,0.783447924,0.745374381,0.998664909,1.271477001,0.685334469,0.767563719,1.00008857,0.719528321,0.980927802,1.061811022,0.630889895,0.626673787,0.705868691,0.681588589,0.784326933,0.736837274,0.624685931,0.620511283,0.69892741,0.657477543,0.756581541,0.710771818
03/01/2017 05.00,0.82858125,0.86519279,0.859207624,0.656007238,1.076970717,1.343422044,0.736701944,0.789840914,1.014804753,0.780882169,1.062798931,1.096226299,0.647321489,0.665624961,0.762623375,0.747221044,0.812909362,0.789088759,0.609851628,0.627095613,0.718479325,0.68836262,0.748876685,0.726932425
03/01/2017 06.00,0.760529464,0.954031032,0.854500341,0.78546219,1.201686539,1.401107605,0.712166457,0.83094783,1.051746674,0.830016008,1.14369444,1.153170743,0.702028462,0.708797311,0.820280778,0.839991267,0.925992756,0.930855258,0.646821741,0.653058295,0.755774829,0.73097822,0.80581854,0.810049992
03/01/2017 07.00,0.876586607,0.936189678,0.667435671,0.785870286,1.173795396,1.395532851,0.760985725,0.82298146,1.115840663,0.853906211,1.110937769,1.233414309,0.653065848,0.61992196,0.735443024,0.742435845,0.888202038,0.963047695,0.697771127,0.662358392,0.78578739,0.706168549,0.8448142,0.916003717
03/01/2017 08.00,0.891513477,0.87193023,0.717082369,0.780521143,1.098930733,1.457048184,0.703468722,0.800302462,1.1625316,0.755364775,1.058998861,1.300954354,0.710402992,0.678755099,0.897787977,0.642957902,0.841728721,1.045526611,0.692158227,0.661323124,0.874730739,0.652275691,0.85392711,1.060678453
03/01/2017 09.00,1.030517857,0.894398109,0.372638529,0.732263429,1.065491811,1.449461206,0.699271448,0.80160027,1.180682634,0.791886629,1.041319908,1.316588062,0.725444391,0.722302832,1.00084432,0.765775305,0.943048475,1.244637226,0.657870726,0.655021797,0.907617714,0.683736547,0.842018153,1.111297209
03/01/2017 10.00,0.887646429,0.873603784,0.388349217,0.52908619,1.040368602,1.540289871,0.690608783,0.773212696,1.167132536,0.693900876,1.007580843,1.28158007,0.729182603,0.766521566,1.038138994,0.739263058,0.984917486,1.196962173,0.637360095,0.669997139,0.907411072,0.660614633,0.880134475,1.069620236
03/01/2017 11.00,0.804508929,0.87266697,0.553707284,0.683036857,1.033954539,1.418971798,0.716575368,0.765213666,1.116732543,0.796514973,0.977936073,1.203112161,0.664676827,0.674160023,0.898958805,0.765634463,0.995258749,1.270124427,0.64563552,0.654847046,0.873205912,0.640451719,0.832531982,1.06245658
03/01/2017 12.00,0.820148214,0.858795423,0.769618789,0.525094762,1.009853605,1.38773476,0.700307017,0.749822968,1.096106536,0.779602087,0.967843664,1.173260728,0.691603561,0.683954956,0.862325678,0.656418148,0.935778646,1.213557637,0.67632928,0.668849597,0.843280946,0.556886129,0.793887478,1.029547122
03/01/2017 13.00,0.561641071,0.834370071,0.494004766,0.501106286,0.981081762,1.323591996,0.673594354,0.743030709,1.077946413,0.802629874,0.950707909,1.135294346,0.684251204,0.643159393,0.802901683,0.661422449,0.853499727,1.096462586,0.696876136,0.655026151,0.817715802,0.609811678,0.786901172,1.010905647
03/01/2017 14.00,0.487117857,0.819511536,0.724438394,0.770491238,0.973662507,1.337763362,0.770515115,0.722625487,1.059736287,0.770198906,0.930561502,1.112260972,0.652903615,0.629313174,0.757976787,0.766035124,0.879919986,1.120333327,0.703524478,0.678105025,0.816744173,0.685889994,0.787859845,1.003120347
03/01/2017 15.00,0.64139375,0.811524008,0.971994554,0.623506286,0.978308165,1.314061146,0.693575755,0.730763184,1.033548288,0.867741647,0.938484805,1.078724639,0.74013316,0.665825638,0.795031241,0.662900809,0.967857007,1.01250112,0.754839566,0.679055558,0.810828469,0.594231824,0.867598028,0.907617519
03/01/2017 16.00,0.581880357,0.854156812,0.563976174,0.651252096,1.012716725,1.314242087,0.742314043,0.742916589,1.017646889,0.798104773,0.975156982,1.067686955,0.697466711,0.674851326,0.787010377,0.66250134,1.072761814,1.130809799,0.722801417,0.699364553,0.815597657,0.554251319,0.897476902,0.946040083
03/01/2017 17.00,0.752699107,0.893569198,0.422727025,1.012595524,1.068114581,1.338639963,0.778926635,0.742781035,1.013121261,0.914815609,0.974463403,1.06783962,0.79647822,0.767719512,0.834453682,0.740019985,1.140851375,1.124848881,0.740625304,0.713883296,0.775937742,0.656390926,1.011924686,0.997730621
03/01/2017 18.00,1.19719375,0.905793907,0.593349898,0.770236631,1.117465265,1.464056743,0.775835526,0.752686272,1.007619214,0.942983116,1.014588083,1.107569474,0.76826368,0.773996056,0.835339176,0.780275673,1.127743459,1.19552227,0.726616267,0.732037892,0.790055614,0.655040896,0.946739866,1.003640132
03/01/2017 19.00,1.3772875,0.928556684,0.71120354,0.975575047,1.10439376,1.418802125,0.716616811,0.732629659,0.972404847,0.920250334,0.957463473,1.054992809,0.703265065,0.685677033,0.742402085,0.782106703,1.123869992,1.196271812,0.711214864,0.693428015,0.750794294,0.620698801,0.891930415,0.949390251
03/01/2017 20.00,0.872119643,0.872841294,0.496846154,0.852658953,0.998563864,1.433061576,0.65452526,0.701434731,0.947112442,0.911278515,0.896685823,0.986588802,0.649030319,0.649208359,0.677847743,0.688972345,0.924407629,0.870110412,0.69483855,0.695029156,0.725689893,0.654005149,0.87749146,0.825949973
03/01/2017 21.00,0.948516071,0.838872807,0.667492852,0.526421047,0.954672613,1.339915856,0.628902202,0.708474458,0.936618599,0.82026499,0.858652092,0.9643907,0.758386703,0.685657139,0.763010073,0.877561225,0.937369038,0.895648751,0.70084775,0.633636193,0.705120344,0.764417572,0.816514385,0.78017308
03/01/2017 22.00,1.160569643,0.812872143,0.561044928,0.46023981,0.938379555,1.323202802,0.670093893,0.697155727,0.924519292,0.783380022,0.856491367,0.97016528,0.69979831,0.646101258,0.694691275,0.722385341,0.844809404,0.816978202,0.662907802,0.612041439,0.658069989,0.679570033,0.794738102,0.768556437
03/01/2017 23.00,0.711034821,0.785084145,0.306848877,0.537461333,0.904279145,1.278907512,0.665849438,0.687949765,0.910094095,0.737687344,0.843887463,0.949720753,0.698939143,0.62327221,0.706092359,0.703778643,0.809366394,0.737347134,0.651601002,0.581058881,0.658269741,0.675708846,0.777085292,0.707938478
04/01/2017 00.00,0.660290206,0.784526741,0.321145074,0.570878307,0.905805448,1.243960392,0.675904035,0.697528676,0.906603022,0.693409394,0.84704268,0.949116381,0.710886919,0.618661131,0.7079356,0.721160909,0.763170856,0.757437773,0.667069579,0.580528364,0.664300172,0.660892835,0.699391972,0.694138008
04/01/2017 01.00,0.639988393,0.775094115,0.476533738,0.558661376,0.902837652,1.269253863,0.68724135,0.700949354,0.9155039,0.658953231,0.85824992,0.95146096,0.655503281,0.626893111,0.70753247,0.66606555,0.735791272,0.75573365,0.615708013,0.588834752,0.664578537,0.620150014,0.685069161,0.703636802
04/01/2017 02.00,0.673106918,0.774925578,0.583700404,0.591436508,0.916994595,1.256594149,0.67216473,0.704308137,0.916273041,0.662534237,0.865400646,0.966340283,0.637160566,0.61107955,0.689698367,0.662722719,0.769055104,0.75876526,0.619274451,0.593925571,0.670337432,0.597262691,0.69309216,0.683818689
04/01/2017 03.00,0.735419643,0.776163875,0.348404859,0.825141535,0.922190469,1.245296723,0.697108306,0.700277331,0.929200064,0.710661111,0.870556128,0.968305506,0.662899196,0.622897982,0.695185287,0.614247717,0.721305312,0.724204851,0.62515094,0.587427563,0.655598526,0.598624231,0.7029588,0.705784589
04/01/2017 04.00,0.672557143,0.785499452,0.667209852,0.82394709,0.940803782,1.290838574,0.647667472,0.711203259,0.933839328,0.690786485,0.915376607,0.985421543,0.647861101,0.633283457,0.719127404,0.648426991,0.766914697,0.729657795,0.606853491,0.593198567,0.673608857,0.598642512,0.708033051,0.673636634
04/01/2017 05.00,0.723623091,0.832714035,0.707296896,0.875691799,1.058486103,1.325805463,0.649004428,0.753570215,0.961654198,0.732844313,1.013217129,1.039392028,0.694908795,0.684728602,0.773139762,0.66255432,0.831492223,0.765038357,0.629019904,0.619804962,0.699833276,0.622113515,0.780739834,0.71834216
04/01/2017 06.00,0.678308036,0.994573145,0.782856275,0.900444445,1.248992883,1.544503504,0.654833334,0.806251573,1.014405588,0.776776006,1.116828708,1.122773285,0.749883041,0.739536556,0.808569342,0.767772757,1.001377205,0.94096704,0.684598501,0.675152777,0.738175594,0.641704117,0.836950607,0.786459819
04/01/2017 07.00,0.732627583,1.013993789,0.627620108,0.978265873,1.22746236,1.593208184,0.676995857,0.807564252,1.083243489,0.823807386,1.119601878,1.214236856,0.719987575,0.735524584,0.888379913,0.776903916,1.00802377,1.095649374,0.662261862,0.676553176,0.817153178,0.652285589,0.846332944,0.91990307
04/01/2017 08.00,0.913494643,0.926354121,0.448109986,0.95557672,1.130163032,1.595045079,0.70114618,0.808513781,1.156243381,0.767216067,1.083923551,1.304319083,0.671324565,0.683313272,0.906071975,0.660976397,0.911407847,1.145544125,0.654102806,0.665783962,0.882828146,0.6420335,0.885287845,1.112714021
04/01/2017 09.00,0.887378571,0.91628983,0.874218624,0.808866402,1.111686008,1.565098862,0.706650026,0.806544647,1.213751045,0.773286913,1.079456036,1.362860375,0.700726507,0.741867216,0.993872543,0.675007589,0.975859303,1.243359243,0.648976151,0.687078519,0.92047264,0.627777738,0.907579049,1.156362189
04/01/2017 10.00,0.888058036,0.917475425,0.779166667,0.864953704,1.119669681,1.619415282,0.728514009,0.81483632,1.195159793,0.765648335,1.064686719,1.35147263,0.639006249,0.740755636,0.996789257,0.743268604,1.026151544,1.261848004,0.591033648,0.685144326,0.921956541,0.684906737,0.94557755,1.162766992
04/01/2017 11.00,0.556210714,0.901168608,0.438850877,0.837703703,1.107952095,1.525375182,0.670692519,0.815564209,1.168607319,0.782765129,1.056863692,1.299579339,0.644047792,0.712036606,0.922731824,0.685319086,0.931562761,1.172381413,0.634483448,0.701462603,0.90902892,0.657061287,0.893151583,1.124040546
04/01/2017 12.00,0.493930357,0.923264858,0.533990554,0.804899471,1.108224623,1.583012397,0.646572635,0.807170244,1.140132777,0.784322781,1.045838335,1.264383124,0.642537117,0.691265496,0.912967885,0.796075925,0.986481304,1.275292318,0.633158895,0.681176053,0.89964256,0.708789283,0.87831745,1.135461455
04/01/2017 13.00,0.614497321,0.921587553,0.647897436,0.680288359,1.108159775,1.58730962,0.670363054,0.806361479,1.143534787,0.820071259,1.041974483,1.243692808,0.677301843,0.70772983,0.919421213,0.677470526,0.898279048,1.163941923,0.642635239,0.671505818,0.872362118,0.632995684,0.839308485,1.087531023
04/01/2017 14.00,0.556184821,0.914542456,0.881631579,0.839715608,1.108832766,1.65708109,0.671573811,0.811631994,1.14350513,0.919072252,1.053721593,1.229890651,0.756633527,0.79269343,0.98456754,0.734501401,0.905886914,1.109947589,0.656380483,0.687662492,0.85411351,0.695932466,0.858318463,1.051663838
04/01/2017 15.00,0.599700893,0.93867139,1.026258435,0.655534392,1.146965303,1.557684005,0.733206539,0.830543451,1.155784717,0.939329348,1.094958816,1.242109923,0.728636434,0.781257007,0.918912942,0.802379608,0.994233863,1.168447453,0.682425288,0.73170859,0.860634192,0.714337982,0.885140904,1.040238794
04/01/2017 16.00,1.100305357,1.033047209,0.918169365,0.687366403,1.214297675,1.651909393,0.793769276,0.882154483,1.173150155,0.937979654,1.145242327,1.271732477,0.709309227,0.762798581,0.887755954,0.886457829,1.123525605,1.199502771,0.704620517,0.757756293,0.881887667,0.752768292,0.954083119,1.018601926
